prevalence,energy_statistic,p_value,accepted,scenario,experiment,variant,seed
0.05,1.1349706945336566,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.1,1.0711374648412886,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.15,0.9295812068279808,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.2,0.9083106350537525,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.25,0.8349192478279072,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.3,0.7187562359078298,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.35,0.6538370368855416,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.4,0.6356324351586422,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.45,0.5167893489028613,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.5,0.5083994337012144,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.55,0.3542200851937212,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.6,0.3458989823146077,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.65,0.3108218984422295,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.7,0.29457489803354475,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.75,0.28285428216157205,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.8,0.2517525276034784,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.85,0.3199241568397467,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.9,0.3523677985524558,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.95,0.41208436778469776,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6102
0.05,1.8022284073954988,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.1,1.5734022996249675,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.15,1.3508830099407139,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.2,1.1708092781673034,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.25,1.0209917153521568,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.3,0.9034212417946877,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.35,0.6165496800402614,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.4,0.5483885782977244,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.45,0.43706171711520936,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.5,0.3144769927238473,0.035,False,mnar_outcome,pooled_erm,v0,6103
0.55,0.2713292315600679,0.08,True,mnar_outcome,pooled_erm,v0,6103
0.6,0.3901402848860654,0.01,False,mnar_outcome,pooled_erm,v0,6103
0.65,0.3983932037226958,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.7,0.5481883346180388,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.75,0.6772265394998295,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.8,0.9293702861776246,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.85,1.1679258628472973,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.9,1.3430962036245069,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.95,1.4596010104269712,0.005,False,mnar_outcome,pooled_erm,v0,6103
0.05,1.24715919408053,0.005,False,mnar_outcome,prior_separated,v2,6103
0.1,1.1090644725909156,0.005,False,mnar_outcome,prior_separated,v2,6103
0.15,1.0267684429255042,0.005,False,mnar_outcome,prior_separated,v2,6103
0.2,0.8952205127768461,0.005,False,mnar_outcome,prior_separated,v2,6103
0.25,0.8478473810311683,0.005,False,mnar_outcome,prior_separated,v2,6103
0.3,0.6496821244965544,0.005,False,mnar_outcome,prior_separated,v2,6103
0.35,0.6297887271085472,0.005,False,mnar_outcome,prior_separated,v2,6103
0.4,0.5002744725644223,0.005,False,mnar_outcome,prior_separated,v2,6103
0.45,0.41937327470087826,0.005,False,mnar_outcome,prior_separated,v2,6103
0.5,0.34270251305134974,0.005,False,mnar_outcome,prior_separated,v2,6103
0.55,0.21957678523963034,0.005,False,mnar_outcome,prior_separated,v2,6103
0.6,0.16268928909114133,0.01,False,mnar_outcome,prior_separated,v2,6103
0.65,0.12756865728410072,0.1,True,mnar_outcome,prior_separated,v2,6103
0.7,0.16491054426661067,0.005,False,mnar_outcome,prior_separated,v2,6103
0.75,0.23990046665099793,0.005,False,mnar_outcome,prior_separated,v2,6103
0.8,0.3357004468865683,0.005,False,mnar_outcome,prior_separated,v2,6103
0.85,0.4049218502531478,0.005,False,mnar_outcome,prior_separated,v2,6103
0.9,0.5358308176155575,0.005,False,mnar_outcome,prior_separated,v2,6103
0.95,0.637871114562236,0.005,False,mnar_outcome,prior_separated,v2,6103
0.05,1.4280137946849507,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.1,1.3162783681870078,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.15,1.19503608540309,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.2,1.0836515406463632,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.25,0.9641221319158043,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.3,0.8125124760123864,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.35,0.7498941265321752,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.4,0.5916689648284997,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.45,0.5037086408817432,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.5,0.4191120748919845,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.55,0.32874227906120457,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.6,0.2627571237967884,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.65,0.21173854420245775,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.7,0.23357282176556768,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.75,0.32599960499587843,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.8,0.43372251079972446,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.85,0.5115472550628225,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.9,0.6493127991084732,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.95,0.7603224010495971,0.005,False,mnar_outcome,structured_policy_bank,v4,6103
0.05,1.4402878687233898,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.1,1.3465556515131707,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.15,1.16159332933476,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.2,1.0698024282564875,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.25,0.9131127848434658,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.3,0.8217648935667053,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.35,0.6904234038322183,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.4,0.6063807713495782,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.45,0.5607694009663909,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.5,0.39440997041142367,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.55,0.317289418821727,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.6,0.19851313924510208,0.02,False,mnar_outcome,site_only_dro,v5_site,6103
0.65,0.2078029086106251,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.7,0.23527382051659732,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.75,0.2699296208674831,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.8,0.35442741597798816,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.85,0.5196105419158107,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.9,0.625635300632863,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.95,0.7067647781627269,0.005,False,mnar_outcome,site_only_dro,v5_site,6103
0.05,1.336652176152304,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.1,1.4208580416500725,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.15,1.1752585372058153,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.2,1.1208019872241943,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.25,0.9366666988212052,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.3,0.9286404890916967,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.35,0.8145841815064365,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.4,0.5999536990409132,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.45,0.48008319225611706,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.5,0.382177495106665,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.55,0.2866201179970734,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.6,0.1796328978536028,0.01,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.65,0.1781050803019263,0.015,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.7,0.207484789820788,0.01,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.75,0.30640175245284085,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.8,0.38966930986417686,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.85,0.5187933520402691,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.9,0.6341788497722218,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.95,0.7424115280374367,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6103
0.05,1.3658064420636524,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.1,1.287659086945048,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.15,1.2128998186744078,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.2,1.101335151316999,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.25,0.908135461376271,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.3,0.8927189074301275,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.35,0.7772254625668356,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.4,0.560513361165051,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.45,0.5267912313379718,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.5,0.37996397319671016,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.55,0.30622261278785806,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.6,0.2243925092541471,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.65,0.19594952894076179,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.7,0.20143383983606153,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.75,0.3288145379323584,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.8,0.35933219576124054,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.85,0.42711166841190457,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.9,0.5913698067267297,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.95,0.6838453925663316,0.005,False,mnar_outcome,site_mask_dro,v5,6103
0.05,0.9726650174165504,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.1,0.8760365303609613,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.15,0.844740004716248,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.2,0.7642151219730327,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.25,0.6992061582327752,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.3,0.6000107555531723,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.35,0.5603476416905272,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.4,0.5269252933738215,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.45,0.37085887345636076,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.5,0.3403647331419057,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.55,0.32836013555938015,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.6,0.2759611302822174,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.65,0.22995243797299136,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.7,0.2541402525640331,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.75,0.27243147892252234,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.8,0.3367615015886303,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.85,0.32759449026588355,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.9,0.38171712583423845,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
0.95,0.5039453617115045,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6103
