outer_target,inner_validation,experiment,variant,parameter_id,parameters_json,seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
va_long_beach,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,1,294.0,0.36054421768707484,0.8429847450822961,0.7528826110768354,0.579340383495727,0.5242513650219951,0.19296595924579685,0.17208491642990262,0.7380952380952381,0.7725812926535528,0.7116104868913857,0.5900621118012422,0.8962264150943396,0.7452830188679245,-1.2611915895290455,1.0749681861993439,0.20411405886500486
va_long_beach,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,0,294.0,0.36054421768707484,0.7930048173424328,0.7344129768621512,0.6952059042662939,0.6164697399208983,0.24652072596617505,0.21501650215512003,0.6190476190476191,0.6692091529506222,0.6164383561643836,0.4838709677419355,0.8490566037735849,0.6037735849056604,-1.332388509759055,0.9387382286122888,0.26513398861309845
va_long_beach,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,1,294.0,0.36054421768707484,0.7845242874347651,0.6952625903010596,0.7048299722816426,0.624086701792681,0.2453840391285973,0.21383763482052837,0.6292517006802721,0.679245283018868,0.6254295532646048,0.4918918918918919,0.8584905660377359,0.6132075471698113,-1.282375209624501,0.8825890777988317,0.2907882449181033
va_long_beach,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,natural,0,294.0,0.36054421768707484,0.8806704134885588,0.8366743760401592,0.4916617440812164,0.45509075769674584,0.15693273863538698,0.14492583037056556,0.7857142857142857,0.7995283018867925,0.7407407407407407,0.656934306569343,0.8490566037735849,0.839622641509434,-1.09557191312704,1.0214289513668573,0.1356570954184566
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8797671617824168,0.8328331242802766,0.49647516788556617,0.46000760526900286,0.1593615768695052,0.14707120808706975,0.782312925170068,0.7927539140907267,0.7333333333333333,0.6567164179104478,0.8301886792452831,0.8018867924528302,-1.0622055338899605,1.0046884667767544,0.13771228602412722
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.8189983942191891,0.7135984736663247,0.7165490410028396,0.6151060627703787,0.24731078241015822,0.20868537114215102,0.6258503401360545,0.6868727418707347,0.6357615894039735,0.4897959183673469,0.9056603773584906,0.7452830188679245,-1.7252005302425681,1.0871263102735926,0.2977533047666227
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.8736451224407868,0.8294688574565413,0.7345730456628294,0.6141866479918603,0.24715042882052543,0.20375249049847632,0.6564625850340136,0.7149237254114813,0.6599326599326599,0.5130890052356021,0.9245283018867925,0.8113207547169812,-2.1171762494920037,1.1047696666061761,0.24068602210648
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,0,294.0,0.36054421768707484,0.8806704134885588,0.8323435100431674,0.5248296677766064,0.4726833842458985,0.16950382677337844,0.15132945939566989,0.7755102040816326,0.795664391810518,0.736,0.6388888888888888,0.8679245283018868,0.8207547169811321,-1.2945494251137684,1.0464033790602891,0.153288325883081
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,1,294.0,0.36054421768707484,0.8678241670012045,0.8189309256620757,0.55280992418358,0.49786817803635897,0.18217974936757864,0.16229317761449807,0.7482993197278912,0.7764452027298274,0.7153846153846154,0.6038961038961039,0.8773584905660378,0.7641509433962265,-1.2584101761015976,0.9797396960391558,0.16157740281014749
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.8544761140104377,0.7684926919784063,0.6043775218991752,0.5347398246833066,0.20058748986619157,0.17542625172998838,0.7142857142857143,0.747792051384986,0.6865671641791045,0.5679012345679012,0.8679245283018868,0.7358490566037735,-1.356638690831691,0.9437498616733306,0.20617621264891373
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,1,294.0,0.36054421768707484,0.844239261340827,0.7447706232999429,0.6060408857861902,0.5393091617745335,0.2011684878801117,0.1770793201405904,0.7278911564625851,0.7563729425933361,0.6946564885496184,0.5833333333333334,0.8584905660377359,0.7452830188679245,-1.3070215677704586,0.9300942509171883,0.215671572985572
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,0,294.0,0.36054421768707484,0.8594941790445604,0.8189466129608254,0.5236067420383661,0.4873537383450215,0.17032892801082658,0.15824856871520532,0.7619047619047619,0.7747390606182256,0.7131147540983607,0.6304347826086957,0.8207547169811321,0.8018867924528302,-1.056461613612084,0.9758335656916289,0.15096738195751602
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,1,294.0,0.36054421768707484,0.8658671216378965,0.8089734607770099,0.5178755856712922,0.47780994268706456,0.16727522215726925,0.1532189101595502,0.7687074829931972,0.7882878362103574,0.728,0.6319444444444444,0.8584905660377359,0.7735849056603774,-1.0798486927429296,0.9854775348287759,0.15381872385353831
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,0,294.0,0.36054421768707484,0.8353572862304296,0.7813270248407176,0.568798229846224,0.5245259985966944,0.19031199011149968,0.17405352710367977,0.7380952380952381,0.7581794460056203,0.6956521739130435,0.5986394557823129,0.8301886792452831,0.7735849056603774,-1.1021806251833344,0.9773200828633749,0.17766743570200472
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,1,294.0,0.36054421768707484,0.8390706543556804,0.7450902744805541,0.5876962047554132,0.5316910248964384,0.19705822972166423,0.17558250887632287,0.7210884353741497,0.7531112003211562,0.6917293233082706,0.575,0.8679245283018868,0.7452830188679245,-1.256359674332641,1.063010632748673,0.20913188793042428
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,0,294.0,0.36054421768707484,0.7882376555600161,0.7248287311347433,0.7008729700805727,0.6210458689552352,0.24861372065401083,0.2165935033966952,0.5952380952380952,0.6464773183460457,0.5966101694915255,0.4656084656084656,0.8301886792452831,0.6226415094339622,-1.3149063456659862,0.9260455302679726,0.269570325063083
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,1,294.0,0.36054421768707484,0.7811621838619028,0.6849789040274922,0.7136670870951588,0.6314523895849925,0.2494692319497927,0.2173188691259998,0.6190476190476191,0.6692091529506222,0.6164383561643836,0.4838709677419355,0.8490566037735849,0.6226415094339622,-1.2758477099522083,0.8643461628220992,0.2973939890159111
va_long_beach,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,natural,0,294.0,0.36054421768707484,0.8822260136491369,0.8369171934305947,0.48593018965073564,0.4521955496139445,0.15560332814447114,0.14433119674177397,0.7857142857142857,0.7974708952228021,0.7385892116182573,0.6592592592592592,0.839622641509434,0.8113207547169812,-1.0513016153985395,1.0255193211635973,0.13067049432899996
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8786631874749097,0.833911903612526,0.49499562113371753,0.4602853601223638,0.15930772361589884,0.1474131634024076,0.7891156462585034,0.7980730630268968,0.7394957983193278,0.6666666666666666,0.8301886792452831,0.8113207547169812,-1.0516914138018119,1.043795986490793,0.13660197307005376
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.8177940586109996,0.7074217970544965,0.6872995388042119,0.5972233534238756,0.23705983785638304,0.20228184856613662,0.6360544217687075,0.6907366519470093,0.6372881355932203,0.4973544973544973,0.8867924528301887,0.7547169811320755,-1.6109837687379216,1.1108145207649622,0.2885635459688
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.8737454837414693,0.8284048968676729,0.7408544870043042,0.6185234403604294,0.24948178741757734,0.20536379096388613,0.6462585034013606,0.706945002007226,0.6533333333333333,0.5051546391752577,0.9245283018867925,0.8113207547169812,-2.140915782901587,1.1097128756820476,0.24313500435923935
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,0,294.0,0.36054421768707484,0.8788137294259333,0.8288699541637602,0.5245816377358153,0.4735260855390826,0.16982551525270667,0.15178953727231262,0.782312925170068,0.8009835407466881,0.7419354838709677,0.647887323943662,0.8679245283018868,0.8207547169811321,-1.2886288375216257,1.0780036916503044,0.15473819683135237
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,1,294.0,0.36054421768707484,0.8660678442392614,0.8161758496139669,0.5502175486048634,0.49706182209605504,0.18184434717231002,0.1623814688033353,0.7517006802721088,0.7791047771979125,0.7181467181467182,0.6078431372549019,0.8773584905660378,0.7830188679245284,-1.2498962305888541,1.0099841186582619,0.16281982872982748
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.8529706945002007,0.762969121971805,0.5962829028260551,0.5294915806802507,0.1981062372498653,0.17377348461053854,0.7210884353741497,0.7531112003211562,0.6917293233082706,0.575,0.8679245283018868,0.7641509433962265,-1.344247337329685,0.9718512056414658,0.20627427375759916
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,1,294.0,0.36054421768707484,0.8430851063829788,0.7492855220596973,0.5964381262688603,0.5335249332211502,0.198079939735649,0.17520925022878225,0.7278911564625851,0.7563729425933361,0.6946564885496184,0.5833333333333334,0.8584905660377359,0.7358490566037735,-1.2788877267006844,0.9527683802824859,0.2108753458577004
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,0,294.0,0.36054421768707484,0.8595443596949016,0.8198761814312898,0.5212807885947511,0.48621664808369053,0.169918474568514,0.15804796808690091,0.7687074829931972,0.7800582095543959,0.71900826446281,0.6397058823529411,0.8207547169811321,0.8018867924528302,-1.0492570236647816,1.0104414009724882,0.15032923480942761
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,1,294.0,0.36054421768707484,0.8642111601766359,0.8074961835016263,0.5160100735714809,0.47768047155762355,0.1669970874994763,0.15342690242519463,0.7721088435374149,0.7909474106784424,0.7309236947791165,0.6363636363636364,0.8584905660377359,0.7547169811320755,-1.0675944747765274,1.016194945617787,0.1539872433230895
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,0,294.0,0.36054421768707484,0.8376154154957848,0.7864428167477971,0.5627706585750527,0.5199194373678105,0.18851532433526172,0.1726409991422006,0.7482993197278912,0.7661581694098756,0.704,0.6111111111111112,0.8301886792452831,0.7735849056603774,-1.1010311215800905,1.012957153550984,0.1739387880470135
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,1,294.0,0.36054421768707484,0.8394219189080689,0.746328200552593,0.5807921597767409,0.5278190419754446,0.19448277814178527,0.17408160758685776,0.7278911564625851,0.7604877559213168,0.6992481203007519,0.58125,0.8773584905660378,0.7358490566037735,-1.2280638171159417,1.0872657791745628,0.20539465211543792
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,0,294.0,0.36054421768707484,0.7869831393014854,0.7230283748202075,0.6955945607626387,0.618291094060596,0.24660794383640122,0.21553427739981929,0.6156462585034014,0.6624347651545565,0.6089965397923875,0.4808743169398907,0.8301886792452831,0.6132075471698113,-1.2903850094387694,0.9280655514016068,0.2695229085739657
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,1,294.0,0.36054421768707484,0.7795062224006423,0.6822122350738675,0.7066196226152509,0.6277257357084025,0.24708597644692376,0.21615769251840766,0.6326530612244898,0.6798474508229626,0.625,0.4945054945054945,0.8490566037735849,0.6037735849056604,-1.2535382470136411,0.8684804571197821,0.2964143508268995
va_long_beach,hungary,mirrams_equation9,mirrams,4,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,natural,0,294.0,0.36054421768707484,0.8810216780409474,0.8372809530663539,0.484862096378386,0.45274014446631905,0.15556182405311497,0.14466342566903057,0.7925170068027211,0.8027900441589724,0.7447698744769874,0.6691729323308271,0.839622641509434,0.8113207547169812,-1.0396430863003325,1.065301011248756,0.12977549706791414
va_long_beach,hungary,mirrams_equation9,mirrams,5,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8782115616218386,0.8378381136114397,0.4950091128582639,0.46183218608556414,0.15976494978860623,0.14823308155370024,0.7857142857142857,0.7954134885588118,0.7364016736401674,0.6616541353383458,0.8301886792452831,0.8018867924528302,-1.0476775264858387,1.093534735511815,0.13460029836147125
va_long_beach,hungary,mirrams_equation9,mirrams,5,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.8173926134082697,0.7032975146542835,0.6755479129694744,0.5910703827474352,0.23354017144479308,0.2005233539473858,0.6428571428571429,0.6960558008831794,0.6416382252559727,0.5026737967914439,0.8867924528301887,0.7358490566037735,-1.563395250792984,1.1407975306456137,0.28715954059408827
va_long_beach,hungary,mirrams_equation9,mirrams,5,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.871688077077479,0.8235678876977718,0.7267738584760043,0.6088311083681627,0.24474330385380735,0.20213354803112737,0.6564625850340136,0.7149237254114813,0.6599326599326599,0.5130890052356021,0.9245283018867925,0.8018867924528302,-2.078177472946618,1.1042773801661718,0.24182386790288318
